,text,is_humor
7722,"How does Batman's mum call him to dinner? ""Dinner, dinner, dinner, dinner, dinner, dinner, dinner, dinner, Batman""",1
7723,I went bobsleighing last night. I killed 15 people called Bob.,1
7724,"Whats the difference between a ginger fanny and a cricket ball? If you try really hard, Really really hard, You can eat a cricket ball.",1
7725,What has four legs and flies? A dead hamster.,1
7726,"Two monkeys are getting into a bath. One goes: ""ooh ohh ah ah ah ah"" The other says: ""We'll put some cold in then"".",1
7727,What have David Beckham and Ferrero Rocher got in common? They both come in a posh box.,1
7728,Bought the missus a vibrator for her birthday. She's done nothing but moan ever since.,1
7729,Our Brazilian housekeeper is rubbish at making the beds. She's very tidy downstairs though.,1
7730,What's the difference between love and herpes? Herpes lasts forever.,1
7731,I was so cold today that my jaw started to freeze. So I gritted my teeth.,1
7732,What do you call a whale with no pants on? Free Willy.,1
7733,Last week I bought a fridge magnet. They really work. So far I've got 11 fridges.,1
7734,My wife and I always hold hands. If I let go she goes shopping.,1
7735,What's the difference between erotic and kinky? Erotic is using a feather; kinky is using the whole chicken.,1
7736,"My wife and I have what we call Olympic Sex! Sounds great doesn't it! It's not really, it only happens once every four years.",1
7737,How does Steven Hawking recover from a hangover? He presses F5.,1
7738,I've got a friend named Jay. We call him J for short.,1
7739,Apparently most dogs in Korea are inbred. Like in a sandwich or something.,1
7740,I've got a dog called Curiosity.,1
7741,What is the main cause of divorce? Marriage.,1
7742,My Korean friend died last week. So Yung.,1
7743,"My wife's so fat, when she fell down the stairs I thought East Enders was ending.",1
7744,Marriage is like a deck of cards. In the beginning all you need is two hearts and a diamond. By the end you wish you had a club and spade.,1
7745,What does DNA stand for? National Dyslexia Association.,1
7746,Last night I got my laxatives mixed up with my viagra tablets. I didn't know whether I was coming or going.,1
7747,What does the dentist of the year get? A little plaque.,1
7748,I had to tell my patient I'd dreadfully messed up his plastic surgery. I'll never forget the look on his elbow.,1
7749,"Tampax are releasing a limited edition, egg shaped tampon. It's for the Easter period only.",1
7750,"I tell you what I love doing, trying to fit a small suitcase. I can hardly contain myself.",1
7751,Why can't you borrow money from a midget? Because they're always a little short!,1
7752,I just saw on the news 'Missing girl found safe' What I wanna know is. Could she crack it?,1
7753,I used to play the triangle in a reggae band but left because it was just one ting after another.,1
7754,"Whilst having sex I suddenly stopped and didn't move. Wife said 'What are you doing?"" I said I've seen this on PornHub it's called buffering.",1
7755,"How doe's a Yorkshire man say ""it isn't in the tin?"" ""Tin tin tin"".",1
7756,They say the best way to make a cup of tea is to agitate the bag. So I poke the mrs and say put the kettle on fatty.,1
7757,"My wife was crying because the clothes in a +size catalogue wouldn't fit her. ""Don't let it get you down"" I said, ""you're bigger than that"".",1
7758,I said to the chemist: 'Can I have some sleeping pills for the wife?' He said: 'Why?' I said: 'She keeps waking up.',1
7759,My neighbour has at last forgiven me for flashing my bum at her. She's over the moon.,1
7760,My wife just left me because of my obsession with cricket. It's really hit me for 6.,1
7761,Singing in the shower is all fun and games until you get shampoo in your mouth. Then it just becomes a soap opera.,1
7762,"Me: When I was younger I was given a choice, a long penis or a good memory. Wife: Which one did you choose? Me: I can't remember.",1
7763,"I got an e-mail saying 'At Google Earth we can read maps backwards! 'I thought, ""That's just spam.""",1
7764,Breaking News: A mass fight has broken out in a petrol station. 23 People arrested in Total.,1
7765,"I was woken at 3 o'clock this morning by my burglar alarm. ""Time to go out robbing,"" I yawned.",1
7766,Chickens don't have friends. They only have pen pals.,1
7767,"I've designed a plane made entirely from rubber, so that when it crashes, it bounces. It's a Boing 747.",1
7768,I used to be very indecisive!! But now I'm not so sure.,1
7769,"Reptiles are so enthusiastic! They're always up for it, right from the gecko!",1
7770,How can you tell if your wife is dead? The sex is the same but the dishes pile up.,1
7771,What have women and a building society account got in common? Once you withdraw you loose interest.,1
7772,I've been told I'm not ambitious enough. If only there was an olympic sport for being a lazy bastard. That bronze medal would be mine.,1
7773,"I used to think that my girlfriend not wearing any knickers under her skirt would be sexy, until I saw the skidmarks on my sofa.",1
7774,"The first rule of OCD club is that there must be a second rule, so we have an even number of rules.",1
7775,"My girlfriend has this weird, sick, demented sexual fetish. Cuddling.",1
7776,I just gave my cat some 7UP. Now he's got 16 lives.,1
7777,"I work in McDonald's and a customer was rude to me today, so I got him back by not putting any Coke in his drink. Just ice was served.",1
7778,I'm sure it was my two-year-old son who stole my pen. It's written all over his face.,1
7779,I had a bit of a lazy day sitting in my underpants looking for jobs online. My boss was furious.,1
7780,"Some guy knocked on my door today and said, ""I have a parcel for your next door neighbour."" I said, ""You've got the wrong house then mate.""",1
7781,My friend has got an excellent nose for wine. It's shaped like a corkscrew.,1
7782,If there's one thing that makes me throw up its a dartboard on the ceiling!,1
7783,Mopeds are like fat birds! It's loads of fun until your mates find out you've ridden one.,1
7784,I can't help being lazy. It walks in the family.,1
7785,My wife is going to the hair salon today. For the next few hours I'll be practising my reaction.,1
7786,"I'm not saying my wife's a fat bitch, but I've had to put all the chocolate biscuits well out of reach. On the floor.",1
7787,Had a fight with an erection this morning. I beat it single handedly.,1
7788,Why did the mechanic sleep under the car? He wanted to get up oily in the morning.,1
7789,I'm so bad at relationships even my bag for life left me.,1
7790,Sean Connery is 84 Roger Moore is 87 Pierce Brosnan is 61 Daniel Craig is 47. Ooh yeah.. I'm really into Bond age.,1
7791,The wife and I decided to have a clear-out and have put all our dogging gear on eBay. We havent had any bids yet but theres thirty-four watchers,1
7792,I just saw a great documentary earlier about how ships are kept together. It was riveting!,1
7793,Is it just me or does anyone else want to be a window cleaner in Amsterdam?,1
7794,"Just got banned from BandQ, some dickhead in an orange apron came up to me and asked if I wanted decking! Lucky I got the first punch in.",1
7795,There was an earthquake near the Galaxy chocolate factory this morning. It sent ripples through the whole building.,1
7796,How do you make a squirrel cry? Grab it's nuts.,1
7797,Why dont blind men skydive? Because it scares the shit out of the dog.,1
7798,"I asked my gym instructor if he could teach me to do the splits. He said ""How flexible are you?"". I said ""I can't make Tuesdays"".",1
7799,After a bad day I came home to find that somebody has ripped the front and back pages from my dictionary. It just goes from bad to worse.,1
7800,"Miss piggy goes to the doctors;""Doctor why is it that every time I have my ladies week, I end up with a frog in my throat?""",1
7801,"I was going to nail a shelf to my wall, but then I thought..Screw it!",1
7802,Last night I accidentally saw the woman who lives next door masturbating naked on her bed. I was so shocked I fell out of the tree.,1
7803,Celebrity Big Brother,1
7804,What's the difference between Celebrity Big Brother and Big Brother? Nothing.,1
7805,"Wedding rings are the prettiest, tiniest, most expensive handcuffs ever.",1
7806,I hit my wife in the face with a chocolate bar from 60 feet away. I've studied aerodynamics.,1
7807,A cure for dyslexia? Now that would be music to my arse.,1
7808,What word is always pronounced incorrectly? Incorrectly.,1
7809,My wife's parking is unparallelled.,1
7810,I recently quit my job as a butler at a stately home. I didn't like being ordered around in that manor.,1
7811,"My girlfriend just asked me ""When we go to Egypt, can we go on a Camel?"" I said, ""Fuck off, it would take ages to get there on a camel"".",1
7812,I lost a very close friend and drinking partner last week. He got his finger caught in a wedding ring.,1
7813,I live for my alarm clock collection. It's the only reason I get up in the morning.,1
7814,My car failed it's emissions test today! Fuming.,1
7815,I think we're in for a bad spell of wether.,1
7816,Why do gorillas have big nostrils? Because they have big fingers.,1
